Meta-Data
"In Semester Summer One(All) 2024, from the department of Architecture, the subject titled 'Undergraduate Internship' with Course ID 48490 and Section A offers 3.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Arscott located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Information Systems Internship' with Course ID 67505 and Section A offers 1-3 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Avery located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Information Systems Internship' with Course ID 67505 and Section B offers 1-3 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Dandoy located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Information Systems Internship' with Course ID 67505 and Section C offers 1-3 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Di Lisio located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Information Systems Internship' with Course ID 67505 and Section D offers 1-3 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Lutz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Information Systems Internship' with Course ID 67505 and Section W offers 1-3 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Doha, Qatar location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Introduction to Information Security' with Course ID 95565 and Section A offers 9.0 units. The Class meets Tuesday Thursday between 02:00PM and 03:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Trzeciak located in Building HBH, Room 1004."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Data Management and Security' with Course ID 95568 and Section A offers 9.0 units. The Class meets Tuesday Thursday between 03:30PM and 04:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Sooriamurthi located in Building HBH, Room 1004."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Telecommunications Management' with Course ID 95705 and Section Z offers 12.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Yucel located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Information Systems Project' with Course ID 95720 and Section A offers 0-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Information Systems Project' with Course ID 95720 and Section B offers 0-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Information Systems Project' with Course ID 95720 and Section C offers 0-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Information Systems Project' with Course ID 95720 and Section D offers 0-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Information Systems Project' with Course ID 95720 and Section Z offers 0-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Introduction to Information Security Management' with Course ID 95752 and Section Z offers 12.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Trzeciak located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Internship' with Course ID 95900 and Section A offers 0-6 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Beggs located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95901 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95902 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95903 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95904 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95905 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95906 and Section A offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95907 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95908 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95909 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95910 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95911 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95912 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95913 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95914 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Systems:Sch of IS & Mgt, the subject titled 'Independent Study' with Course ID 95915 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'Independent Study' with Course ID 95915 and Section B offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'Independent Study' with Course ID 84499 and Section A offers 3-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'Independent Study' with Course ID 84499 and Section B offers 3-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'Independent Study' with Course ID 84499 and Section S offers 3-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'Undergraduate Internship' with Course ID 84505 and Section R offers 369 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Half located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'CMIST Graduate Internship' with Course ID 84705 and Section R offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Gardner located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'MITS Capstone Project' with Course ID 84781 and Section A offers 36.0 units. The Class meets Monday between 10:00AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Gardner located in Building PH, Room A19."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'Independent Study' with Course ID 84798 and Section A offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Institute for Politics and Strategy, the subject titled 'Graduate Thesis' with Course ID 84799 and Section A offers 18.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Integrated Innovation Institute, the subject titled 'Innovation of Services & Experiences' with Course ID 49601 and Section A offers 10.0 units. The Class meets Thursday between 08:00PM and 09:30PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Zlotnikov located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Integrated Innovation Institute, the subject titled 'Designing for Production and Sustainability' with Course ID 49602 and Section A offers 10.0 units. The Class meets Monday between 08:00PM and 09:30PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Integrated Innovation Institute, the subject titled 'Cyber-Physical Product Design' with Course ID 49603 and Section A offers 10.0 units. The Class meets Tuesday between 08:00PM and 09:30PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Integrated Innovation Institute, the subject titled 'Software Management Independent Study' with Course ID 49790 and Section A offers 361224 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the San Jose, California location,led by experienced instructor Mercier located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Integrated Innovation Institute, the subject titled 'Software Management Capstone Project' with Course ID 49791 and Section A offers 361224 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the San Jose, California location,led by experienced instructor Mercier located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'MCDS Independent Study' with Course ID 11633 and Section A offers 3-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Rose located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'Foundations of Computational Data Science' with Course ID 11637 and Section A offers 12.0 units. The Class meets Tuesday between 08:00AM and 09:20AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Rose, Han located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'Directed Research' with Course ID 11910 and Section PP offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Lisbon, Portugal location,led by experienced instructor Callan, Frederking located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'Directed Research' with Course ID 11910 and Section R offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Callan, Frederking located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'Directed Research' with Course ID 11910 and Section S offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Frederking, Callan located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'Independent Study: Breadth' with Course ID 11920 and Section R offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Callan, Frederking located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'Independent Study: Area' with Course ID 11925 and Section R offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'MIIS Capstone Project' with Course ID 11927 and Section A offers 36.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'Dissertation Research' with Course ID 11930 and Section PP offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Lisbon, Portugal location,led by experienced instructor Callan located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'Dissertation Research' with Course ID 11930 and Section R offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Callan located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'LTI Practicum' with Course ID 11935 and Section P offers 1-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Callan located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'LTI Practicum' with Course ID 11935 and Section R offers 1-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Frederking located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'PhD Internship' with Course ID 11936 and Section P offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Callan located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Language Technologies Institute, the subject titled 'PhD Internship' with Course ID 11936 and Section S offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of MCS Interdisciplinary, the subject titled 'ENGAGE in Service' with Course ID 38110 and Section A offers 1.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hovis located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of MCS Interdisciplinary, the subject titled 'ENGAGE in the Arts' with Course ID 38220 and Section A offers 2.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hovis located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Machine Learning, the subject titled 'Senior Research Project' with Course ID 10500 and Section R offers 612 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Gormley located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Machine Learning, the subject titled 'Independent Study' with Course ID 10520 and Section A offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Gormley located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Machine Learning, the subject titled 'Introduction to Machine Learning (Master's)' with Course ID 10601 and Section A offers 12.0 units. The Class meets Monday Tuesday Wednesday Thursday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Chai located in Building SH, Room 105."
"In Semester Summer One(All) 2024, from the department of Machine Learning, the subject titled 'Independent Study: Research' with Course ID 10620 and Section A offers 612 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Shah located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Machine Learning, the subject titled 'Reading and Research' with Course ID 10697 and Section R offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Shah located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Machine Learning, the subject titled 'Graduate Reading and Research' with Course ID 10920 and Section R offers 12-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Mitchell located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Machine Learning, the subject titled 'Dissertation Research' with Course ID 10930 and Section R offers 5-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Mitchell located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Internship' with Course ID 27390 and Section A offers 0-3 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Houser located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Supervised Reading' with Course ID 27454 and Section A offers 3-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Houser located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Materials Project I' with Course ID 27555 and Section A offers 69 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Houser located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Materials Project II' with Course ID 27556 and Section A offers 69 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Houser located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Masters Report' with Course ID 27675 and Section A offers 0.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Houser located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Masters Project' with Course ID 27756 and Section A offers 1-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Houser located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Graduate Reading and Research' with Course ID 27773 and Section R offers 51836 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Dickey, Smith located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Thesis' with Course ID 27775 and Section A offers 1-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Dickey located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Internship' with Course ID 27995 and Section A offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Dickey located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Materials Science & Engineering, the subject titled 'Internship' with Course ID 27995 and Section R offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Dickey located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Integration and Approximation' with Course ID 21122 and Section S offers 10.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Flaherty located in Building HH, Room B103."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Integration and Approximation' with Course ID 21122 and Section W offers 10.0 units. The Class meets Sunday Monday Tuesday Wednesday Thursday between 11:00AM and 12:30PM ET. Students attend lectures at the Doha, Qatar location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Concepts of Mathematics' with Course ID 21127 and Section S offers 12.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 11:00AM and 12:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Abdelghany located in Building SH, Room 105."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Matrices and Linear Transformations' with Course ID 21241 and Section S offers 12.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Handron located in Building BH, Room A36."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Calculus in Three Dimensions' with Course ID 21259 and Section S offers 10.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Johnson located in Building DH, Room 1212."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Differential Equations' with Course ID 21260 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 11:00AM and 12:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Handron located in Building HH, Room B103."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Probability' with Course ID 21325 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Newman located in Building DH, Room 1211."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Principles of Real Analysis I' with Course ID 21355 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 11:00AM and 12:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Flaherty located in Building DH, Room 1211."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Undergraduate Reading and Research' with Course ID 21599 and Section A offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Undergraduate Reading and Research' with Course ID 21599 and Section S offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Reading and Research' with Course ID 21900 and Section R offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Conley located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Master's Degree Research' with Course ID 21901 and Section A offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mathematical Sciences, the subject titled 'Doctoral Thesis Research' with Course ID 21902 and Section R offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Conley located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Mechanical Engineering Project' with Course ID 24391 and Section A offers 3-12,18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Mechanical Engineering Project' with Course ID 24391 and Section S offers 3-12,18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Mechanical Engineering Project' with Course ID 24392 and Section A offers 3-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Mechanical Engineering, the subject titled 'Mechanical Engineering Project' with Course ID 24392 and Section S offers 3-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hertz located in Building DNM, Room DNM."
